Vendor_ID,Vendor_Name,Category,Country,Region,Status,Onboarding_Date,Last_Updated,Contact_Email,Account_Code,Data_Source,Verified_By,Record_Status
VND-0499,Vendor Solutions 1,Logistics,India,APAC,Under Review,25/06/2023,22/12/2023,vendor.solutions.1@vendor.com,ACC-7642,Oracle,Sarah L.,Clean
VND-0139,Vendor Beta 279,HR,Singapore,APAC,Active,16/12/2023,15/07/2024,vendor.beta.279@outlook.com,ACC-4531,SAP,Anita M.,Clean
VND-0063,Vendor Delta 860,IT,Australia,APAC,Active,01/06/2020,29/01/2021,vendor.delta.860@gmail.com,ACC-4571,Legacy System,,Clean
VND-0472,Vendor Zeta 515,IT,Singapore,APAC,Active,10/11/2020,31/07/2021,vendor.zeta.515@yahoo.com,ACC-8310,Oracle,Ravi K.,Clean
VND-0648,Vendor Solutions 826,HR,Canada,AMER,Active,10/10/2023,24/08/2024,vendor.solutions.826@yahoo.com,ACC-8444,Legacy System,Sarah L.,Clean
VND-0129,Vendor Global 620,HR,India,APAC,INACTIVE,13/04/2020,14/03/2021,vendor.global.620@corp.net,ACC-4522,Legacy System,James T.,Clean
VND-0256,,Legal,Singapore,APAC,Under Review,02/06/2024,05/05/2025,vendor.alpha.633@vendor.com,ACC-1257,SAP,Sarah L.,Clean
VND-0521,Vendor Prime 911,IT,Germany,EMEA,Active,14/03/2024,31/01/2025,vendor.prime.911@yahoo.com,ACC-3745,Manual Entry,James T.,Clean
VND-0839,Vendor Delta 571,IT,India,APAC,Active,04/12/2021,04/06/2022,vendor.delta.571@yahoo.com,ACC-3862,SAP,Priya S.,Clean
VND-0944,Vendor Group 567,IT,UK,APAC,Active,06/03/2020,19/11/2020,vendor.group.567@outlook.com,ACC-7719,Legacy System,Ravi K.,Clean
VND-0065,Vendor Tech 694,HR,Germany,EMEA,Under Review,23/03/2021,30/04/2021,vendor.tech.694@corp.net,ACC-4978,SAP,,Clean
VND-0813,Vendor Corp 725,Legal,Germany,AMER,Active,08/01/2022,08/11/2022,vendor.corp.725@gmail.com,ACC-6397,SAP,,Clean
VND-0015,Vendor Zeta 501,IT,India,APAC,Under Review,13/06/2022,13/10/2022,vendor.zeta.501@gmail.com,ACC-4946,SAP,Priya S.,Clean
VND-0157,Vendor Solutions 716,Legal,Germany,AMER,Active,14/12/2019,20/05/2020,vendor.solutions.716@corp.net,ACC-7171,Manual Entry,Ravi K.,Clean
VND-0041,Vendor Solutions 198,HR,UK,EMEA,Active,12/10/2019,02/03/2020,vendor.solutions.198@outlook.com,ACC-9346,Legacy System,,Clean
VND-0493,Vendor Tech 353,Marketing,Singapore,APAC,Active,19/07/2020,21/06/2021,vendor.tech.353@gmail.com,,Legacy System,,Clean
VND-0380,Vendor Ltd 353,HR,UK,EMEA,Active,11/06/2024,30/03/2025,vendor.ltd.353@corp.net,ACC-8750,SAP,Ravi K.,Clean
VND-0188,Vendor Corp 162,Legal,Singapore,APAC,Under Review,14/12/2020,17/06/2021,vendor.corp.162@corp.net,ACC-4673,SAP,Ravi K.,Clean
VND-0764,Vendor Global 875,Logistics,Australia,APAC,Active,14/12/2021,24/08/2022,vendor.global.875@corp.net,ACC-7189,Manual Entry,Anita M.,Clean
VND-0217,Vendor Delta 848,Operations,UK,EMEA,Under Review,17/01/2022,28/03/2022,vendor.delta.848@gmail.com,ACC-4920,Oracle,Priya S.,Clean
VND-0792,Vendor Prime 811,Legal,USA,AMER,Active,30/03/2021,14/02/2022,vendor.prime.811@outlook.com,ACC-6140,SAP,Priya S.,Clean
VND-0053,Vendor Corp 737,Operations,Germany,EMEA,Inactive,01/01/2024,22/03/2024,vendor.corp.737@vendor.com,ACC-8373,Manual Entry,Ravi K.,Clean
VND-0338,Vendor Corp 404,IT,Australia,APAC,Active,17/11/2023,21/10/2024,vendor.corp.404@yahoo.com,ACC-4879,Manual Entry,Anita M.,Clean
VND-0749,Vendor Ltd 773,Operations,India,APAC,Under Review,09/02/2020,28/05/2020,vendor.ltd.773@corp.net,ACC-8777,Manual Entry,,Clean
VND-0720,Vendor Gamma 452,Finance,UK,EMEA,Active,23/05/2019,27/04/2020,vendor.gamma.452@outlook.com,ACC-6633,Oracle,Anita M.,Clean
VND-0725,Vendor Tech 657,Logistics,Australia,APAC,Active,12/02/2022,23/05/2022,vendor.tech.657@gmail.com,ACC-2369,Legacy System,,Clean
VND-0296,Vendor Tech 32,Marketing,Canada,AMER,Active,14/05/2019,01/10/2019,test@.com,ACC-9808,Manual Entry,Ravi K.,Clean
VND-0702,Vendor Group 517,IT,Germany,EMEA,Active,17/05/2024,08/05/2025,vendor.group.517@gmail.com,ACC-8412,Legacy System,Ravi K.,Clean
VND-0252,Vendor Delta 338,Logistics,Germany,EMEA,Active,03/10/2021,15/06/2022,vendor.delta.338@corp.net,ACC-6530,Manual Entry,James T.,Clean
VND-0727,Vendor Zeta 408,Logistics,Singapore,,Inactive,23/02/2023,08/09/2023,vendor.zeta.408@outlook.com,ACC-1199,Manual Entry,Anita M.,Clean
VND-0462,Vendor Ltd 662,Marketing,Australia,APAC,Active,23/01/2021,16/05/2021,vendor.ltd.662@corp.net,ACC-5140,Oracle,Priya S.,Clean
VND-0456,Vendor Alpha 183,Marketing,UK,EMEA,Active,21/07/2021,30/11/2021,vendor.alpha.183@vendor.com,ACC-7357,Legacy System,,Clean
VND-0856,Vendor Delta 825,Legal,Australia,APAC,Active,24/12/2024,24/10/2025,vendor.delta.825@yahoo.com,,Manual Entry,Anita M.,Clean
VND-0816,Vendor Alpha 873,Logistics,USA,AMER,Active,07/07/2023,29/11/2023,vendor.alpha.873@yahoo.com,ACC-2975,Manual Entry,James T.,Clean
VND-0863,Vendor Services 161,Operations,UK,EMEA,Under Review,01/05/2020,05/03/2021,vendor.services.161@vendor.com,ACC-2807,SAP,Anita M.,Clean
VND-0270,Vendor Prime 571,Operations,Australia,APAC,Active,18/04/2019,02/06/2019,vendor.prime.571@outlook.com,ACC-2524,Manual Entry,James T.,Clean
VND-0202,Vendor Delta 598,Finance,India,APAC,Active,20/07/2024,21/05/2025,vendor.delta.598@vendor.com,ACC-5681,SAP,Priya S.,Clean
VND-0162,Vendor Services 244,HR,Australia,APAC,Active,13/01/2024,11/05/2024,vendor.services.244@corp.net,ACC-4918,Manual Entry,James T.,Clean
VND-0556,Vendor Alpha 844,Operations,UK,EMEA,Active,16/10/2019,19/03/2020,vendor.alpha.844@gmail.com,ACC-4537,SAP,Priya S.,Clean
VND-0730,Vendor Epsilon 487,Opreations,Australia,APAC,Under Review,28/09/2019,26/07/2020,vendor.epsilon.487@vendor.com,ACC-2449,SAP,James T.,Clean
VND-0402,Vendor Ltd 929,HR,USA,AMER,Active,08/01/2021,18/02/2021,vendor.ltd.929@vendor.com,ACC-6449,Oracle,Anita M.,Clean
VND-0703,Vendor Beta 572,Marketing,India,APAC,Active,24/07/2023,12/11/2023,vendor.beta.572@yahoo.com,ACC-6872,Manual Entry,Ravi K.,Clean
VND-0477,Vendor Omega 362,Marketing,Canada,AMER,Active,28/05/2024,02/04/2025,vendor.omega.362@gmail.com,ACC-9222,Oracle,James T.,Clean
VND-0822,Vendor Global 111,Operations,Germany,EMEA,Active,18/03/2024,19/02/2025,vendor.global.111@corp.net,ACC-5151,Manual Entry,Anita M.,Clean
VND-0772,Vendor Omega 824,Logistics,Australia,APAC,Inactive,12/01/2020,03/11/2020,vendor.omega.824@gmail.com,ACC-6518,Manual Entry,Priya S.,Clean
VND-0106,Vendor Solutions 247,HR,Australia,APAC,Active,03/03/2024,23/01/2025,vendor.solutions.247@outlook.com,ACC-8529,Manual Entry,,Clean
VND-0566,Vendor Solutions 308,IT,Singapore,APAC,Inactive,12/04/2023,22/05/2023,vendor.solutions.308@gmail.com,ACC-6478,Manual Entry,James T.,Clean
VND-0390,Vendor Omega 526,IT,Canada,AMER,Inactive,06/02/2019,06/10/2019,vendor.omega.526@yahoo.com,ACC-3837,SAP,Ravi K.,Clean
VND-0002,Vendor Omega 33,IT,India,APAC,Active,31/08/2024,05/07/2025,vendor.omega.33@gmail.com,ACC-4257,Legacy System,Ravi K.,Clean
VND-0919,Vendor Group 680,Operations,India,APAC,Active,2023.06.15,03/04/2024,vendor.group.680@corp.net,ACC-7131,Legacy System,Sarah L.,Clean
VND-0017,  Vendor Global 894  ,Operations,Germany,EMEA,Under Review,03/04/2021,03/04/2022,vendor.global.894@outlook.com,ACC-7537,Manual Entry,James T.,Clean
VND-0562,Vendor Tech 17,Operations,USA,AMER,Under Review,21/05/2022,24/05/2022,vendor.tech.17@outlook.com,ACC-4635,Oracle,Anita M.,Clean
VND-0081,Vendor Omega 462,HR,UK,EMEA,Actve,23/10/2023,27/03/2024,vendor.omega.462@corp.net,ACC-1986,SAP,Ravi K.,Clean
VND-0206,Vendor Alpha 47,IT,USA,AMER,Inactive,24/04/2024,14/01/2025,vendor.alpha.47@vendor.com,ACC-3440,Oracle,Anita M.,Clean
VND-0035,Vendor Alpha 342,Marketing,USA,AMER,Active,08/12/2021,28/02/2022,vendor.alpha.342@vendor.com,ACC-8007,SAP,Priya S.,Clean
VND-0776,Vendor Services 642,IT,Australia,APAC,Active,15-03-2021,23/05/2024,vendor.services.642@yahoo.com,ACC-3465,Manual Entry,James T.,Clean
VND-0509,Vendor Zeta 636,Finance,Germany,EMEA,Inactive,30/01/2022,08/10/2022,vendor.zeta.636@yahoo.com,ACC-9374,Manual Entry,James T.,Clean
VND-0428,Vendor Global 1,Marketing,India,APAC,Inactive,01/06/2022,16/02/2023,vendor.global.1@corp.net,ACC-4389,Legacy System,Anita M.,Clean
VND-0455,Vendor Corp 963,IT,Singapore,APAC,Active,08/04/2019,29/11/2019,vendor.corp.963@outlook.com,ACC-1620,SAP,Priya S.,Clean
VND-0367,Vendor Tech 629,HR,Singapore,APAC,Active,06/11/2020,12/09/2021,vendor.tech.629@vendor.com,ACC-3573,SAP,Priya S.,Clean
VND-0092,Vendor Alpha 193,Operations,UK,EMEA,Active,03/08/2024,19/06/2025,vendor.alpha.193@vendor.com,ACC-1845,Oracle,Anita M.,Clean
VND-0340,Vendor Delta 140,Marketing,Canada,AMER,Active,28/09/2020,21/11/2020,plaintext,ACC-8365,Legacy System,Anita M.,Clean
VND-0898,Vendor Zeta 853,IT,Canada,AMER,Active,27/08/2021,03/10/2021,vendor.zeta.853@corp.net,ACC-8184,SAP,,Clean
VND-0565,Vendor Omega 583,Logistics,Singapore,APAC,Active,22/08/2022,26/04/2023,vendor.omega.583@yahoo.com,ACC-8999,SAP,Sarah L.,Clean
VND-0346,Vendor Beta 203,Legal,Germany,EMEA,Inactive,12/01/2020,29/06/2020,vendor.beta.203@gmail.com,ACC-1699,Legacy System,Priya S.,Clean
VND-0777,Vendor Omega 327,Marketing,Canada,AMER,Under Review,13/04/2021,10/11/2021,vendor.omega.327@outlook.com,ACC-5702,Oracle,Anita M.,Clean
VND-0242,Vendor Ltd 147,Legal,Australia,APAC,under review,15/05/2022,02/10/2022,vendor.ltd.147@gmail.com,ACC-3869,Legacy System,Sarah L.,Clean
VND-0014,  Vendor Epsilon 862  ,Legal,Australia,APAC,Active,2023.06.15,28/03/2021,vendor.epsilon.862@yahoo.com,ACC-9837,SAP,Sarah L.,Clean
VND-0316,  Vendor Tech 748  ,HR,UK,EMEA,Under Review,12/07/2022,21/09/2022,vendor.tech.748@yahoo.com,ACC-5537,SAP,Ravi K.,Clean
VND-0601,Vendor Global 390,IT,Canada,AMER,Active,04/10/2022,20/07/2023,vendor.global.390@yahoo.com,ACC-3656,Oracle,Ravi K.,Clean
VND-0388,Vendor Tech 565,Finance,UK,EMEA,Active,25/11/2021,12/11/2022,vendor.tech.565@gmail.com,ACC-5670,SAP,James T.,Clean
VND-0274,Vendor Gamma 312,IT,Germany,EMEA,Active,06/04/2023,21/09/2023,vendor.gamma.312@vendor.com,ACC-6484,Legacy System,,Clean
VND-0167,Vendor Zeta 242,HR,India,APAC,Active,26/04/2019,06/10/2019,vendor.zeta.242@gmail.com,ACC-6493,Oracle,Ravi K.,Clean
VND-0841,Vendor Group 899,Operations,UK,EMEA,Inactive,12/10/2024,17/08/2025,vendor.group.899@gmail.com,ACC-1826,Legacy System,James T.,Clean
VND-0226,Vendor Omega 242,HR,Canada,AMER,Active,12/09/2022,13/02/2023,vendor.omega.242@corp.net,ACC-1187,Manual Entry,,Clean
VND-0647,Vendor Alpha 74,Legal,India,APAC,Active,16/06/2024,18/05/2025,vendor.alpha.74@vendor.com,ACC-3224,SAP,Ravi K.,Clean
VND-0819,Vendor Solutions 437,IT,India,APAC,Active,13/03/2024,22/02/2025,vendor.solutions.437@yahoo.com,ACC-3540,Legacy System,Sarah L.,Clean
VND-0485,Vendor Delta 536,Marketing,Australia,APAC,Active,04/09/2020,11/07/2021,vendor.delta.536@gmail.com,ACC-3906,Legacy System,Sarah L.,Clean
VND-0205,Vendor Beta 404,Finance,Canada,AMER,Actve,06/02/2023,20/04/2023,vendor.beta.404@yahoo.com,ACC-9341,Legacy System,Sarah L.,Clean
VND-0505,Vendor Global 549,IT,Singapore,APAC,Inactive,13/10/2021,09/03/2022,vendor.global.549@gmail.com,ACC-7536,Manual Entry,Priya S.,Clean
VND-0832,Vendor Corp 731,HR,Germany,EMEA,Inactive,06/04/2022,24/04/2022,vendor.corp.731@vendor.com,ACC-7548,Legacy System,Sarah L.,Clean
VND-0244,Vendor Omega 189,Marketing,Australia,APAC,Active,12/07/2021,12/12/2021,vendor.omega.189@yahoo.com,ACC-8586,SAP,Sarah L.,Clean
VND-0567,Vendor Omega 953,Marketing,India,APAC,Inactive,17/07/2021,16/06/2022,vendor.omega.953@corp.net,ACC-1187,Legacy System,Priya S.,Clean
VND-0876,Vendor Alpha 731,IT,UK,EMEA,Active,03/08/2022,14/10/2022,vendor.alpha.731@vendor.com,ACC-6311,Manual Entry,James T.,Clean
VND-0563,Vendor Alpha 791,Marketing,Singapore,APAC,INACTIVE,25/09/2024,06/07/2025,vendor.alpha.791@corp.net,ACC-3534,SAP,Priya S.,Clean
VND-0687,Vendor Alpha 184,IT,Singapore,APAC,Active,08/03/2022,07/10/2022,vendor.alpha.184@vendor.com,ACC-3079,Oracle,Ravi K.,Clean
VND-0190,Vendor Gamma 627,IT,India,APAC,Active,14/05/2024,07/02/2025,vendor.gamma.627@vendor.com,ACC-7708,SAP,Ravi K.,Clean
VND-0783,Vendor Ltd 93,Logistics,Australia,APAC,Active,07/07/2022,22/12/2022,vendor.ltd.93@corp.net,ACC-7388,Oracle,James T.,Clean
VND-0700,Vendor Tech 485,Marketing,Germany,EMEA,Active,20/10/2023,23/02/2024,vendor.tech.485@yahoo.com,ACC-6362,Legacy System,Sarah L.,Clean
VND-0476,Vendor Solutions 388,Finance,Australia,APAC,Active,15/11/2019,05/08/2020,vendor.solutions.388@outlook.com,ACC-7165,Oracle,Sarah L.,Clean
VND-0682,Vendor Gamma 648,IT,UK,EMEA,Inactive,03/02/2020,23/09/2020,vendor.gamma.648@corp.net,ACC-3796,SAP,Priya S.,Clean
VND-0511,Vendor Corp 703,Marketing,USA,AMER,Active,08/05/2020,30/04/2021,vendor.corp.703@corp.net,ACC-8537,Manual Entry,,Clean
VND-0059,Vendor Epsilon 447,HR,India,APAC,Active,15/07/2023,07/10/2023,vendor.epsilon.447@vendor.com,ACC-3091,SAP,James T.,Clean
VND-0475,Vendor Ltd 48,IT,Singapore,APAC,Active,05/11/2024,25/09/2025,vendor.ltd.48@outlook.com,ACC-5314,Oracle,James T.,Clean
VND-0561,Vendor Group 564,Legal,UK,EMEA,Active,28/01/2024,13/09/2024,vendor.group.564@vendor.com,ACC-1003,SAP,Anita M.,Clean
VND-0857,Vendor Solutions 804,Marketing,Singapore,APAC,Active,27/07/2020,27/07/2021,vendor.solutions.804@vendor.com,ACC-9514,Oracle,Priya S.,Clean
VND-0748,  Vendor Tech 70  ,IT,Canada,AMER,Active,27/02/2019,24/11/2019,vendor.tech.70@yahoo.com,ACC-4138,Manual Entry,Ravi K.,Clean
VND-0253,Vendor Services 658,Legal,Germany,EMEA,Active,13/12/2022,09/03/2023,vendor.services.658@yahoo.com,ACC-9954,Legacy System,Ravi K.,Clean
VND-0022,Vendor Zeta 820,Marketing,India,APAC,Active,March 2020,19/11/2021,vendor.zeta.820@vendor.com,ACC-3296,Legacy System,Ravi K.,Clean
VND-0314,Vendor Solutions 694,Logistics,India,APAC,Active,04/02/2019,13/12/2019,vendor.solutions.694@yahoo.com,ACC-8210,Manual Entry,,Clean
VND-0460,Vendor Gamma 306,Legal,Canada,AMER,Inactive,09/03/2023,14/03/2023,vendor.gamma.306@corp.net,ACC-3316,SAP,Priya S.,Clean
VND-0161,Vendor Gamma 186,Marketing,Singapore,APAC,Inactive,09/11/2020,21/06/2021,vendor.gamma.186@gmail.com,ACC-7731,Manual Entry,,Clean
VND-0277,Vendor Beta 955,Operations,USA,AMER,Active,06/01/2021,21/12/2021,vendor.beta.955@corp.net,ACC-1440,Legacy System,,Clean
VND-0192,Vendor Global 933,Marketing,India,APAC,Inactive,23/10/2024,,vendor.global.933@outlook.com,ACC-3697,Oracle,Anita M.,Clean
VND-0386,Vendor Corp 60,Logistics,India,APAC,Active,16/01/2023,11/01/2024,vendor.corp.60@yahoo.com,ACC-5488,Manual Entry,James T.,Clean
VND-0806,Vendor Beta 321,IT,USA,AMER,Active,24/02/2022,27/08/2022,vendor.beta.321@vendor.com,ACC-5635,Manual Entry,Sarah L.,Clean
VND-0414,Vendor Omega 303,Logistics,India,APAC,Active,30/04/2021,17/04/2022,vendor.omega.303@vendor.com,ACC-6416,Oracle,Priya S.,Clean
VND-0492,Vendor Omega 566,Marketing,Australia,APAC,Active,25/02/2023,08/12/2023,vendor.omega.566@corp.net,ACC-8925,Manual Entry,Anita M.,Clean
VND-0344,Vendor Global 767,Operations,USA,AMER,Active,22/02/2020,03/05/2020,vendor.global.767@gmail.com,ACC-1195,SAP,Ravi K.,Clean
VND-0770,Vendor Global 831,Marketing,Singapore,,Active,11/05/2022,13/11/2022,vendor.global.831@vendor.com,ACC-4305,Legacy System,,Clean
VND-0309,Vendor Alpha 982,Opreations,USA,AMER,Under Review,24/06/2020,22/05/2021,vendor.alpha.982@outlook.com,ACC-3604,Manual Entry,Priya S.,Clean
VND-0662,Vendor Epsilon 950,Marketing,Germany,EMEA,Active,17/07/2022,14/04/2023,vendor.epsilon.950@gmail.com,ACC-2595,Manual Entry,James T.,Clean
VND-0131,Vendor Solutions 262,Finance,USA,AMER,Active,26/04/2024,30/05/2024,vendor.solutions.262@gmail.com,ACC-2398,SAP,James T.,Clean
VND-0664,Vendor Group 692,Legal,USA,AMER,Inactive,09/03/2021,30/11/2021,plaintext,ACC-3947,Manual Entry,Sarah L.,Clean
VND-0872,Vendor Solutions 959,Operations,USA,AMER,Under Review,31/01/2022,16/05/2022,vendor.solutions.959@yahoo.com,ACC-8278,SAP,Sarah L.,Clean
VND-0100,Vendor Global 989,Operations,UK,EMEA,Inactive,09/12/2023,29/01/2024,vendor.global.989@corp.net,ACC-8486,SAP,,Clean
VND-0373,Vendor Prime 270,Logistics,Canada,AMER,Active,10/09/2019,26/11/2019,vendor.prime.270@gmail.com,ACC-2404,Manual Entry,Sarah L.,Clean
VND-0088,Vendor Corp 276,Operations,India,APAC,Inactive,18/12/2020,15/08/2021,vendor.corp.276@corp.net,ACC-8245,Manual Entry,Ravi K.,Clean
VND-0459,Vendor Omega 842,Legal,India,APAC,Active,25/12/2024,16/04/2025,vendor.omega.842@yahoo.com,ACC-7406,Manual Entry,,Clean
VND-0331,,Legal,UK,EMEA,Active,16/11/2019,03/09/2020,vendor.omega.938@outlook.com,ACC-2956,SAP,Ravi K.,Clean
VND-0215,Vendor Global 957,Marketing,Singapore,APAC,Active,14/05/2020,03/03/2021,vendor.global.957@corp.net,ACC-7220,Legacy System,Anita M.,Clean
VND-0467,Vendor Services 657,HR,UK,EMEA,Inactive,04/07/2020,16/06/2021,vendor.services.657@outlook.com,ACC-8863,Legacy System,James T.,Clean
VND-0122,Vendor Delta 71,Marketing,Canada,AMER,Active,03/06/2021,30/09/2021,vendor.delta.71@outlook.com,ACC-3417,SAP,Anita M.,Clean
VND-0615,Vendor Global 332,Marketing,India,APAC,Active,27/09/2022,20/03/2023,vendor.global.332@vendor.com,ACC-1477,Oracle,Ravi K.,Clean
VND-0021,Vendor Beta 675,HR,UK,APAC,Active,27/03/2024,23/04/2024,vendor.beta.675@gmail.com,ACC-1993,Legacy System,,Clean
VND-0701,Vendor Delta 914,Operations,USA,AMER,Under Review,21/01/2019,22/08/2019,vendor.delta.914@gmail.com,ACC-1656,Legacy System,,Clean
VND-0072,Vendor Delta 738,HR,Germany,EMEA,Active,11/09/2021,30/08/2022,vendor.delta.738@vendor.com,ACC-9041,Legacy System,Priya S.,Clean
VND-0107,Vendor Alpha 921,Marketing,Germany,EMEA,Under Review,09/10/2020,15/11/2020,vendor.alpha.921@vendor.com,ACC-6661,Manual Entry,,Clean
VND-0271,Vendor Alpha 299,HR,Germany,EMEA,Inactive,21/09/2021,,vendor.alpha.299@corp.net,ACC-3778,Legacy System,Ravi K.,Clean
VND-0861,Vendor Services 954,HR,Singapore,APAC,Under Review,29/10/2020,10/01/2021,vendor.services.954@corp.net,ACC-3082,Legacy System,,Clean
VND-0436,Vendor Tech 938,Legal,Canada,AMER,Active,18/06/2023,10/12/2023,vendor.tech.938@outlook.com,ACC-8419,Oracle,Ravi K.,Clean
VND-0103,Vendor Beta 241,Legal,Singapore,APAC,Under Review,20/07/2021,04/09/2021,vendor.beta.241@vendor.com,ACC-2612,SAP,James T.,Clean
VND-0814,Vendor Tech 974,HR,UK,EMEA,Under Review,13/06/2020,29/09/2020,vendor.tech.974@gmail.com,ACC-5635,Manual Entry,Priya S.,Clean
VND-0164,Vendor Corp 205,Marketing,Australia,APAC,Active,21/10/2021,16/11/2021,vendor.corp.205@vendor.com,ACC-7081,SAP,,Clean
VND-0694,Vendor Services 456,Operations,Australia,APAC,Active,25/03/2021,06/03/2022,vendor.services.456@outlook.com,ACC-4769,SAP,Anita M.,Clean
VND-0159,Vendor Zeta 317,Logistics,USA,AMER,Active,14/06/2024,20/09/2024,vendor.zeta.317@yahoo.com,ACC-3253,Oracle,Priya S.,Clean
VND-0027,Vendor Ltd 874,Operations,USA,AMER,Active,11/09/2024,22/10/2024,vendor.ltd.874@yahoo.com,ACC-2122,SAP,,Clean
VND-0686,Vendor Alpha 137,IT,Canada,AMER,Inactive,21/03/2023,09/06/2023,vendor.alpha.137@gmail.com,ACC-8978,SAP,Priya S.,Clean
VND-0866,Vendor Corp 758,HR,India,APAC,Active,29/11/2022,02/01/2023,vendor.corp.758@gmail.com,ACC-7841,Legacy System,Sarah L.,Clean
VND-0889,Vendor Delta 761,IT,Canada,AMER,Active,05/01/2023,13/04/2023,vendor.delta.761@gmail.com,ACC-5967,Oracle,Ravi K.,Clean
VND-0146,Vendor Zeta 227,Finance,Canada,AMER,Active,21/09/2024,11/08/2025,vendor.zeta.227@gmail.com,ACC-9693,Oracle,Anita M.,Clean
VND-0056,Vendor Gamma 724,Logistics,India,APAC,Active,17/09/2022,21/06/2023,noatsign.com,ACC-7812,SAP,Ravi K.,Clean
VND-0414,Vendor Omega 303,Logistics,India,APAC,Active,30/04/2021,17/04/2022,vendor.omega.303@vendor.com,ACC-6416,Oracle,Priya S.,Clean
VND-0563,Vendor Alpha 791,Marketing,Singapore,APAC,INACTIVE,25/09/2024,06/07/2025,vendor.alpha.791@corp.net,ACC-3534,SAP,Priya S.,Clean
VND-0123,Vendor Corp 149,Logistics,Australia,APAC,Active,15/12/2020,09/02/2021,vendor.corp.149@gmail.com,ACC-3159,SAP,Anita M.,Clean
VND-0384,  Vendor Delta 936  ,Marketing,Germany,EMEA,Inactive,16/10/2024,25/04/2025,vendor.delta.936@gmail.com,ACC-9442,Oracle,Priya S.,Clean
VND-0743,  Vendor Gamma 878  ,Legal,USA,AMER,under review,13/06/2022,16/08/2022,vendor.gamma.878@yahoo.com,ACC-3133,SAP,James T.,Clean
VND-0797,Vendor Zeta 175,Operations,India,APAC,Active,23/11/2024,03/07/2025,vendor.zeta.175@vendor.com,ACC-9096,SAP,Ravi K.,Clean
VND-0659,Vendor Group 393,Logistics,Singapore,APAC,Active,16/11/2020,03/03/2021,vendor.group.393@corp.net,ACC-6653,SAP,,Clean
VND-0900,Vendor Ltd 822,HR,India,APAC,Active,04/11/2023,07/12/2023,vendor.ltd.822@gmail.com,ACC-1914,SAP,Anita M.,Clean
VND-0023,Vendor Epsilon 474,Logistics,Canada,AMER,Under Review,21/12/2023,27/09/2024,vendor.epsilon.474@gmail.com,ACC-1828,SAP,Priya S.,Clean
VND-0697,Vendor Services 199,Legal,UK,EMEA,Under Review,08/04/2021,26/09/2021,vendor.services.199@yahoo.com,ACC-1525,SAP,Anita M.,Clean
